Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,V2,Stdout,Stderr
4542,:,1669912052.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovenia/pcnf/5_7.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovenia/pcnf/5_7.cnf,,"0.017_0.011_0.006"
4496,:,1669911931.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/71_334.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/71_334.cnf,,"120.743_117.186_3.198"
4543,:,1669912052.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovenia/pcnf/1_7.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovenia/pcnf/1_7.cnf,,"0.024_0.018_0.006"
4544,:,1669912052.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovenia/pcnf/6_9.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovenia/pcnf/6_9.cnf,,"0.018_0.011_0.007"
4545,:,1669912052.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovenia/pcnf/3_9.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovenia/pcnf/3_9.cnf,,"0.016_0.008_0.008"
4546,:,1669912052.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovenia/pcnf/9_8.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovenia/pcnf/9_8.cnf,,"0.013_0.006_0.008"
4547,:,1669912052.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovenia/pcnf/6_0.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovenia/pcnf/6_0.cnf,,"0.029_0.019_0.009"
4548,:,1669912052.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Slovenia/pcnf/2_1.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Slovenia/pcnf/2_1.cnf,,"0.020_0.015_0.005"
4497,:,1669911932.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/534_102.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/534_102.cnf,,"120.606_117.530_2.729"
4498,:,1669911934.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/300_653.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/300_653.cnf,,"120.626_117.764_2.489"
4499,:,1669911934.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/317_434.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/317_434.cnf,,"120.655_117.192_3.132"
4500,:,1669911937.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/435_248.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/435_248.cnf,,"120.770_116.989_3.411"
4501,:,1669911937.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/201_47.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/201_47.cnf,,"120.777_117.172_3.243"
4502,:,1669911937.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/261_234.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/261_234.cnf,,"120.662_117.261_3.073"
4503,:,1669911939.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/253_174.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/253_174.cnf,,"120.788_117.220_3.204"
4504,:,1669911939.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Romania/pcnf/401_66.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Romania/pcnf/401_66.cnf,,"120.706_117.233_3.125"
4532,:,1669911950.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/135_867.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/135_867.cnf,,"120.744_117.453_2.909"
4533,:,1669911950.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/496_619.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/496_619.cnf,,"120.749_117.333_3.051"
4534,:,1669911952.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/414_1067.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/414_1067.cnf,,"120.689_117.458_2.827"
4535,:,1669911956.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/380_388.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/380_388.cnf,,"120.664_117.442_2.842"
4537,:,1669912040.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/921_914.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/921_914.cnf,,"120.672_117.635_2.675"
4536,:,1669912040.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/462_251.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/462_251.cnf,,"120.807_117.503_2.830"
4538,:,1669912040.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/166_5.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/166_5.cnf,,"120.721_117.429_2.921"
4539,:,1669912040.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/286_695.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/286_695.cnf,,"120.704_117.409_2.931"
4540,:,1669912045.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/40_720.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/40_720.cnf,,"120.679_117.296_2.905"
4541,:,1669912046.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Russia/pcnf/507_35.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Russia/pcnf/507_35.cnf,,"120.709_117.342_2.952"
4550,:,1669912052.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/695_842.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/695_842.cnf,,"120.653_117.810_2.478"
4549,:,1669912052.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/498_531.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/498_531.cnf,,"120.743_117.139_3.227"
4551,:,1669912053.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/1035_382.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/1035_382.cnf,,"120.683_117.182_3.138"
4552,:,1669912054.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/420_963.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/420_963.cnf,,"120.657_117.342_2.948"
4553,:,1669912054.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/1026_1013.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/1026_1013.cnf,,"120.690_117.239_3.072"
4554,:,1669912058.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/563_59.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/563_59.cnf,,"120.712_117.165_3.162"
4555,:,1669912058.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/911_839.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/911_839.cnf,,"120.769_117.191_3.209"
4556,:,1669912058.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/1104_890.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/1104_890.cnf,,"120.776_117.223_3.183"
4558,:,1669912059.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/1188_633.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/1188_633.cnf,,"120.782_117.250_3.163"
4557,:,1669912059.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/921_31.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Spain/pcnf/921_31.cnf,,"120.805_117.203_3.214"
4559,:,1669912071.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/83_51.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/83_51.cnf,,"120.819_117.939_2.525"
4560,:,1669912071.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/298_188.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/298_188.cnf,,"120.795_117.695_2.756"
4561,:,1669912072.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/157_353.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/157_353.cnf,,"120.595_117.576_2.694"
4562,:,1669912077.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/80_203.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/80_203.cnf,,"120.643_117.368_2.925"
4564,:,1669912160.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/260_163.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/260_163.cnf,,"120.680_117.623_2.682"
4563,:,1669912160.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/267_342.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/267_342.cnf,,"120.766_117.426_2.897"
4565,:,1669912160.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/110_122.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/110_122.cnf,,"120.736_117.570_2.771"
4566,:,1669912160.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/134_265.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/134_265.cnf,,"120.691_117.540_2.806"
4567,:,1669912166.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/62_125.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/62_125.cnf,,"120.635_117.436_2.802"
4568,:,1669912166.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/36_12.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Sweden/pcnf/36_12.cnf,,"120.608_117.869_2.383"
4569,:,1669912173.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/29_99.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/29_99.cnf,,"120.693_117.723_2.584"
4570,:,1669912173.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/385_192.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/385_192.cnf,,"120.724_117.472_2.880"
4571,:,1669912173.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/393_114.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/393_114.cnf,,"120.646_117.511_2.796"
4572,:,1669912175.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/198_236.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/198_236.cnf,,"120.699_117.370_2.949"
4573,:,1669912175.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/65_189.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/65_189.cnf,,"120.689_117.394_2.934"
4574,:,1669912178.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/43_109.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/43_109.cnf,,"120.700_116.681_3.639"
4575,:,1669912179.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/192_266.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/192_266.cnf,,"120.678_117.365_2.963"
4576,:,1669912179.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/74_378.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/74_378.cnf,,"120.635_118.016_2.242"
4578,:,1669912180.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/83_108.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/83_108.cnf,,"120.626_117.947_2.311"
4577,:,1669912180.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/304_40.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Switzerland/pcnf/304_40.cnf,,"120.729_117.330_3.011"
4579,:,1669912192.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/30_25.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Turkey/pcnf/30_25.cnf,,"120.659_118.107_2.170"
4580,:,1669912192.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/122_84.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Turkey/pcnf/122_84.cnf,,"120.675_117.878_2.417"
4581,:,1669912193.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/93_42.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Turkey/pcnf/93_42.cnf,,"120.551_118.038_2.180"
4582,:,1669912198.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/57_74.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Turkey/pcnf/57_74.cnf,,"120.587_117.761_2.486"
4584,:,1669912281.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/70_144.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Turkey/pcnf/70_144.cnf,,"120.613_118.119_2.174"
4585,:,1669912281.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/72_68.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Turkey/pcnf/72_68.cnf,,"120.629_118.039_2.265"
4583,:,1669912281.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/57_141.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Turkey/pcnf/57_141.cnf,,"120.740_117.833_2.487"
4586,:,1669912281.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/68_51.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Turkey/pcnf/68_51.cnf,,"120.600_117.789_2.454"
4587,:,1669912286.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/139_69.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Turkey/pcnf/139_69.cnf,,"120.578_115.364_4.879"
4606,:,1669912287.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/328_399.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Ukraine/pcnf/328_399.cnf,,"120.663_117.243_3.046"
4607,:,1669912294.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/0_465.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Ukraine/pcnf/0_465.cnf,,"120.707_116.859_3.476"
4608,:,1669912294.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/43_426.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Ukraine/pcnf/43_426.cnf,,"120.747_116.827_3.591"
4609,:,1669912294.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/496_96.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Ukraine/pcnf/496_96.cnf,,"120.658_117.432_2.902"
4610,:,1669912296.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/284_15.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Ukraine/pcnf/284_15.cnf,,"120.637_117.501_2.810"
4611,:,1669912296.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/294_351.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Ukraine/pcnf/294_351.cnf,,"120.686_117.147_3.217"
4612,:,1669912299.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/104_143.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Ukraine/pcnf/104_143.cnf,,"120.678_117.278_3.068"
4613,:,1669912299.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/456_403.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Ukraine/pcnf/456_403.cnf,,"120.735_117.256_3.110"
4633,:,1669912420.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/3_4.cnf >> /dev/null')",5,instances/power_transmission_grid/north_america/Alaska/pcnf/3_4.cnf,,"0.012_0.006_0.006"
4634,:,1669912420.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/0_6.cnf >> /dev/null')",5,instances/power_transmission_grid/north_america/Alaska/pcnf/0_6.cnf,,"0.015_0.009_0.005"
4635,:,1669912420.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/2_3.cnf >> /dev/null')",5,instances/power_transmission_grid/north_america/Alaska/pcnf/2_3.cnf,,"0.017_0.008_0.008"
4636,:,1669912420.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/0_4.cnf >> /dev/null')",5,instances/power_transmission_grid/north_america/Alaska/pcnf/0_4.cnf,,"0.010_0.004_0.007"
4637,:,1669912420.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/7_4.cnf >> /dev/null')",5,instances/power_transmission_grid/north_america/Alaska/pcnf/7_4.cnf,,"0.014_0.007_0.007"
4614,:,1669912299.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/84_10.cnf >> /dev/null')",5,instances/power_transmission_grid/europe/Ukraine/pcnf/84_10.cnf,,"120.758_117.142_3.244"
